VendorNumber,VendorName,Brand,Description,PurchasePrice,ActualPrice,Volume,TotalPurchaseQuantity,TotalPurchaseDollars,TotalSalesQuantity,TotalSalesDollars,TotalSalesPrice,TotalExciseTax,FreightCost,GrossProfit,ProfitMargin,StockTurnover,SalesToPurchaseRatio
6355,NICHE W & S,1093,Old St Andrew 3 Mini Barrels,19.52,24.99,150.0,429,8374.079999999996,247.0,6172.529999999977,4748.099999999977,39.39999999999995,551.2099999999999,-2201.5500000000197,-35.666898338283126,0.5757575757575758,0.7370994783904595
12546,JIM BEAM BRANDS COMPANY,3502,Pinnacle Vodka,8.14,10.99,750.0,14035,114244.89999999704,13867.0,157942.33000000397,104819.33000001394,10924.5900000009,123880.97,43697.43000000692,27.66669961118456,0.9880299251870324,1.3824891089230946
17035,PERNOD RICARD USA,15744,Sandeman 30 Yr Tawny Port,51.63,82.99,750.0,30,1548.9,14.0,1233.86,1053.88,1.5500000000000005,123780.21999999996,-315.04,-25.532880553709496,0.4666666666666667,0.796604041577894
4425,MARTIGNETTI COMPANIES,27396,J Drouhin Pouilly Vinzelles,13.69,19.99,750.0,84,1149.96,23.0,459.77,119.93999999999998,2.58,144929.24,-690.19,-150.11636252909065,0.2738095238095238,0.3998139065706633
9552,M S WALKER INC,20935,Chehalem Ian's Chard Rsv,16.33,34.99,750.0,28,457.24,34.0,832.6600000000001,440.8200000000001,3.77,55551.81999999999,375.4200000000001,45.08683015876829,1.2142857142857142,1.8210567754352205
12546,JIM BEAM BRANDS COMPANY,4438,Cruzan Black Cherry Rum,7.35,9.99,750.0,9252,68002.1999999992,9235.0,92900.65000000484,58227.15999999706,7274.479999999682,123880.97,24898.45000000563,26.801158011278,0.998162559446606,1.3661418307055642
9165,ULTRA BEVERAGE COMPANY LLP,2344,Bunnahabain 18Yr Single Malt,102.89,141.99,750.0,162,16668.18,25.0,3549.749999999998,3123.779999999999,19.739999999999988,68054.70000000003,-13118.430000000002,-369.5592647369536,0.1543209876543209,0.2129656627178251
4425,MARTIGNETTI COMPANIES,1997,Charles Goodnight Bourbon,30.93,42.99,750.0,13,402.09,69.0,2951.309999999998,2263.469999999999,54.419999999999966,144929.24,2549.219999999998,86.37588054118339,5.307692307692308,7.339923897634852
9815,WINE GROUP INC,8523,Glen Ellen Chard RSV,3.22,4.99,750.0,4180,13459.599999999977,4201.0,20962.990000000016,9640.679999999673,468.1200000000137,27100.41,7503.390000000039,35.79351037232777,1.005023923444976,1.5574749621088333
4425,MARTIGNETTI COMPANIES,25104,Nickel&Nickel Truchard Chard,30.91,46.99,750.0,30,927.3,38.0,1785.62,1409.7,4.199999999999999,144929.24,858.32,48.06845801458317,1.2666666666666666,1.9256119918041623
4425,MARTIGNETTI COMPANIES,19036,Nicholson Ranch Est Chard,9.67,14.99,750.0,1490,14408.300000000034,2641.0,39588.59000000019,16054.289999999795,294.7600000000051,144929.24,25180.29000000016,63.6049174774854,1.77248322147651,2.747623938979623
10754,PERFECTA WINES,5992,Kaikouzu Potato Shochu,26.51,34.99,750.0,24,636.24,20.0,699.8000000000001,279.92,15.759999999999994,28720.52,63.56000000000006,9.082595027150624,0.8333333333333334,1.0998994090280398
4425,MARTIGNETTI COMPANIES,41159,Phillips Earthquake Ld Znfdl,16.1,25.99,750.0,6472,104199.19999999984,6270.0,152217.70000000155,76975.590000002,697.9500000000315,144929.24,48018.50000000172,31.545937167623237,0.9687886279357232,1.4608336724274449
9819,TREASURY WINE ESTATES,17176,Beringer Classic Chard,5.23,7.99,1500.0,22293,116592.39000000118,23482.0,198440.17999999868,68279.7799999974,5269.949999999902,14836.570000000003,81847.7899999975,41.24557335112176,1.053335127618535,1.7019994186584275
4692,KOBRAND CORPORATION,25058,Jadot Bourgogne Le Chapitre,19.33,28.99,750.0,6,115.98,35.0,1014.6500000000002,840.7100000000002,3.86,9139.38,898.6700000000002,88.56945744838121,5.833333333333333,8.748491119158478
9165,ULTRA BEVERAGE COMPANY LLP,26260,Luce Della Vite Toscana,68.96,99.99,750.0,84,5792.640000000002,9.0,899.91,799.92,0.99,68054.70000000003,-4892.730000000002,-543.691035770244,0.1071428571428571,0.1553540354656943
4950,LATITUDE BEVERAGE COMPANY,20144,Ninety Cellars Lot 96 Chard,8.84,12.99,750.0,72,636.48,60.0,779.4,25.98,6.75,1609.9999999999995,142.91999999999996,18.337182448036945,0.8333333333333334,1.224547511312217
2000,SOUTHERN WINE & SPIRITS NE,25046,Bully Hill Love My Goat Rd,5.55,8.99,750.0,4782,26540.09999999989,4720.0,44356.80000000045,24548.040000001118,524.3800000000214,19016.59,17816.700000000565,40.16678389784742,0.987034713508992,1.6713124667955523
6785,PALM BAY INTERNATIONAL INC,6227,Bastille 1789 French Whiskey,18.39,24.99,750.0,1071,19695.690000000028,988.0,23504.12000000022,20016.59000000012,779.3399999999962,13605.409999999998,3808.430000000193,16.203244367371155,0.9225023342670402,1.1933636242243957
12546,JIM BEAM BRANDS COMPANY,874,DeKuyper Creme de Banana,6.71,8.99,1000.0,112,751.52,123.0,1105.770000000001,845.0600000000006,129.14999999999986,123880.97,354.2500000000009,32.036499452870004,1.0982142857142858,1.4713780072386642
7255,PSP WINES,23123,Federico Ferrero Chard Langh,8.78,14.99,750.0,474,4161.720000000001,435.0,5708.649999999972,3151.599999999983,48.35999999999992,648.71,1546.9299999999712,27.098000402896982,0.9177215189873418,1.3717044875676332
4425,MARTIGNETTI COMPANIES,3505,Tito's Handmade Vodka,13.76,18.99,750.0,69299,953554.2399999768,70603.0,1355204.969999795,331321.5899999168,55584.91000000613,144929.24,401650.7299998183,29.637637028432607,1.0188170103464695,1.421214350638122
90024,VINILANDIA USA,23968,Santa Julia Malbec,8.27,11.99,750.0,273,2257.71,285.0,3417.1500000000005,263.7800000000001,32.06000000000001,2802.6400000000003,1159.440000000001,33.93002941047366,1.043956043956044,1.5135469125795613
12546,JIM BEAM BRANDS COMPANY,140,DeKuyper Strawberry Pucker,7.85,10.99,750.0,24,188.4,48.0,527.5200000000002,373.66000000000014,37.81999999999999,123880.97,339.12000000000023,64.2857142857143,2.0,2.800000000000001
6213,MHW LTD,573,Bols Sour Apple Schnapps,7.19,9.99,1000.0,12,86.28,3.0,29.97,29.97,3.1500000000000004,9621.580000000002,-56.31,-187.8878878878879,0.25,0.3473574408901251
4425,MARTIGNETTI COMPANIES,21004,Castle Rock Pnt Nr Carneros,5.19,7.99,750.0,8197,42542.42999999997,8151.0,65126.49,17354.279999999806,913.25000000002,144929.24,22584.060000000038,34.677225810879776,0.9943881908015128,1.5308596617541606
10754,PERFECTA WINES,26983,Almaviva Rothschild & CyToro,65.35,99.99,750.0,84,5489.400000000001,30.0,2999.7,1299.87,3.3600000000000003,28720.52,-2489.7000000000007,-82.99829982998303,0.3571428571428571,0.5464531642802491
4692,KOBRAND CORPORATION,19896,Masi Soave 2012 Classico,6.62,11.49,750.0,5131,33967.21999999991,7426.0,51121.74000000021,17316.739999999823,831.0300000000169,9139.38,17154.520000000302,33.5562130709953,1.4472812317287078,1.505031615775455
17035,PERNOD RICARD USA,5780,Malibu Black,10.44,14.99,750.0,3814,39818.15999999984,3775.0,53854.24999999946,44174.060000000056,2977.1199999999403,123780.21999999996,14036.089999999618,26.06310551163513,0.9897745149449396,1.3525047365322675
4466,AMERICAN VINTAGE BEVERAGE,5255,TGI Fridays Ultimte Mudslide,9.35,12.99,1750.0,6215,58110.24999999953,6096.0,79187.04000000168,51180.59999999889,11204.280000000415,793.9100000000003,21076.790000002155,26.616464007243746,0.9808527755430412,1.3627034817437944
17033,SEA BREEZE CELLARS LLC,685,Caravan Cab Svgn,32.46,49.99,750.0,90,2921.4,207.0,10347.929999999977,6648.66999999998,22.91999999999996,549.5500000000002,7426.529999999977,71.76826669681756,2.3,3.542113370301902
4692,KOBRAND CORPORATION,8744,Jadot Bourgogne Pinot Noir,12.32,17.99,750.0,2807,34582.23999999999,2783.0,50669.17000000013,32119.3600000012,308.6300000000101,9139.38,16086.93000000014,31.748951088008937,0.991449946562166,1.4651789473440744
516,BANFI PRODUCTS CORP,43820,Little Black Dress Merlot,5.88,8.99,750.0,1395,8202.600000000019,1453.0,13432.469999999828,8145.19999999986,161.17000000000155,8510.410000000002,5229.86999999981,38.934536983889615,1.0415770609318995,1.6375868627020451
1601,VRANKEN AMERICA,25279,Pommery Cuvee Louise 2002,80.64,124.99,750.0,2,161.28,21.0,2624.7899999999995,1874.85,2.32,1048.9699999999998,2463.5099999999998,93.85550844067524,10.5,16.27473958333333
9819,TREASURY WINE ESTATES,42663,Beringer Fndr Est Pnt Grigio,5.8,8.99,750.0,1058,6136.400000000007,1073.0,11221.26999999986,7611.779999999887,118.87999999999978,14836.570000000003,5084.869999999852,45.31456778065153,1.0141776937618148,1.8286405710188132
3960,DIAGEO NORTH AMERICA INC,4363,Capt Morgan Black Spiced Rum,23.73,32.99,1750.0,2180,51731.3999999998,2324.0,76668.76000000037,62812.95999999885,4273.410000000112,257032.0700000001,24937.36000000057,32.52610320031321,1.0660550458715596,1.4820546128657
10754,PERFECTA WINES,21477,Ch Canon Saint Emilion,89.03,129.99,750.0,10,890.3,13.0,1689.87,909.93,1.4500000000000004,28720.52,799.5700000000002,47.31547397137059,1.3,1.8980905312815908
6359,OLE SMOKY DISTILLERY LLC,1328,Ole Smoky Peach Moonshine,12.49,19.99,750.0,40,499.6,152.0,2430.4799999999973,1151.2800000000004,119.7900000000001,1922.0,1930.8799999999972,79.44438958559624,3.8,4.864851881505198
7153,PINE STATE TRADING CO,22963,Phillipine de St-Cyrille CdP,16.55,24.99,750.0,3014,49881.69999999988,2788.0,70569.12000000017,42448.23000000017,309.4400000000092,15884.819999999998,20687.42000000029,29.31511686698125,0.925016589250166,1.4147296503527411
6213,MHW LTD,8652,Grande Absente Absinthe,39.84,50.99,750.0,909,36214.56000000009,884.0,47355.16,41884.18000000009,697.579999999999,9621.580000000002,11140.599999999904,23.52563057542178,0.9724972497249724,1.3076276503152289
17035,PERNOD RICARD USA,8102,Absolut Mandrin,18.65,24.99,1750.0,7901,147353.64999999842,7916.0,198849.8399999955,128946.68000001147,14549.7600000006,123780.21999999996,51496.18999999709,25.8970236033372,1.0018984938615365,1.3494734606166705
9165,ULTRA BEVERAGE COMPANY LLP,19414,Rainstorm Pnt Gris,8.1,13.99,750.0,126,1020.6,109.0,1306.9100000000003,731.3900000000004,12.159999999999997,68054.70000000003,286.3100000000004,21.907399897468093,0.8650793650793651,1.28053106016069
12546,JIM BEAM BRANDS COMPANY,2696,McClelland Highland Sgl Malt,25.19,37.99,1750.0,3439,86628.40999999958,3420.0,125199.8000000046,99736.79000000368,6287.900000000225,123880.97,38571.39000000502,30.80786870266853,0.994475138121547,1.4452510440859436
653,STATE WINE & SPIRITS,16520,Biagio Prosecco,2.97,4.49,187.0,48,142.56,4.0,17.96,13.47,0.12,8014.98,-124.6,-693.7639198218262,0.0833333333333333,0.1259820426487093
9165,ULTRA BEVERAGE COMPANY LLP,2189,Cleveland Black Rsv Whiskey,19.83,26.99,750.0,741,14694.029999999966,787.0,20347.13000000009,16258.67999999988,620.860000000001,68054.70000000003,5653.100000000126,27.783279509199087,1.0620782726045883,1.384720869632098
10754,PERFECTA WINES,43668,L'Ecole No 41 Perigee Seven,33.78,49.99,750.0,84,2837.52,9.0,449.91,349.93,0.99,28720.52,-2387.61,-530.6861372274456,0.1071428571428571,0.1585574727226592
1392,CONSTELLATION BRANDS INC,18684,Mount Veeder Cab Svgn Napa,90.87,134.49,3000.0,8,726.96,8.0,1134.92,462.47,3.6000000000000005,79528.99,407.96,35.946145983857896,1.0,1.5611863101133487
9744,FREDERICK WILDMAN & SONS,26728,Santi Infinito Rose 14,9.99,14.99,750.0,336,3356.6399999999994,53.0,794.4700000000003,629.5800000000003,5.850000000000002,3999.93,-2562.169999999999,-322.5005349478266,0.1577380952380952,0.2366860908527576
1485,CASTLE BRANDS CORP.,8520,Brady's Irish Cream,12.3,15.99,1750.0,3283,40380.900000000016,3177.0,54299.22999999992,34105.07000000118,5838.830000000144,8497.589999999998,13918.329999999907,25.632647092785525,0.9677124581175752,1.344676072103393
1590,DIAGEO CHATEAU ESTATE WINES,18378,Stark Raving Cab Svgn,6.57,11.99,750.0,37,243.09,44.0,527.5600000000002,491.59000000000026,4.84,7259.75,284.47000000000014,53.92182879672455,1.1891891891891893,2.1702250195400885
9744,FREDERICK WILDMAN & SONS,27134,Ca'Bianca Chersi Barbera 12,13.6,19.99,750.0,60,816.0,2.0,39.98,39.98,0.22,3999.93,-776.02,-1941.020510255128,0.0333333333333333,0.0489950980392156
17035,PERNOD RICARD USA,3235,Absolut Berri Acai,12.4,16.99,750.0,2395,29697.99999999994,2600.0,45821.00000000007,34338.550000001145,2049.4999999999554,123780.21999999996,16123.000000000124,35.186923026560095,1.0855949895615866,1.5428985116842937
8673,STE MICHELLE WINE ESTATES,37166,Snoqualmie Rsl Winemkrs Slct,5.36,7.99,750.0,324,1736.6399999999987,293.0,2638.069999999999,440.52000000000027,32.89,15919.700000000004,901.43,34.17005613952626,0.904320987654321,1.5190655518702787
660,SAZERAC NORTH AMERICA INC.,5606,Montezuma Blue Tequila Liqu,7.19,9.99,1750.0,3987,28666.529999999937,3964.0,39600.36000000003,3006.9899999999807,7283.160000000022,17932.329999999994,10933.830000000093,27.61043081426554,0.9942312515675948,1.3814144927900278
90047,CRUSH WINES,23061,Navarro Vyds Chard,13.42,19.99,750.0,120,1610.4,87.0,1739.1300000000006,1219.3900000000003,9.62,1457.7299999999998,128.7300000000007,7.40197685049425,0.725,1.0799366616989572
90011,FORTUNE WINE BROKERS LLC,44895,Rain Svgn Bl Marlboro,10.66,16.99,750.0,84,895.44,96.0,1607.0400000000004,150.91,10.81,238.61,711.6000000000004,44.28016726403825,1.1428571428571428,1.7946931117662828
8892,TRINCHERO FAMILY ESTATES,6241,Sutter Home Chard,4.05,5.99,750.0,1278,5175.900000000001,1238.0,7415.619999999959,1928.7800000000027,138.57999999999998,11595.970000000005,2239.7199999999584,30.2027342285604,0.9687010954616588,1.4327208794605688
9552,M S WALKER INC,22385,Lake Chalice Cracklin Savie,11.1,16.99,750.0,24,266.4,11.0,186.89,186.89,1.2100000000000002,55551.81999999999,-79.50999999999996,-42.54374230830968,0.4583333333333333,0.7015390390390391
9165,ULTRA BEVERAGE COMPANY LLP,13395,Debauchery Svgn Bl,9.2,13.99,750.0,204,1876.8,196.0,2742.040000000001,209.85,22.040000000000003,68054.70000000003,865.2400000000007,31.554608977257825,0.9607843137254902,1.4610187553282186
10754,PERFECTA WINES,25637,Browne Family Vyds Cab Svgn,26.14,39.99,750.0,301,7868.139999999999,198.0,7402.019999999982,3715.9799999999914,22.02999999999997,28720.52,-466.1200000000172,-6.297199953526447,0.6578073089700996,0.9407585528473036
12546,JIM BEAM BRANDS COMPANY,734,Old Grand Dad,13.63,17.99,750.0,120,1635.6,120.0,2998.8,24.99,94.5,123880.97,1363.2000000000005,45.45818327330933,1.0,1.8334556126192223
